5811	WHOLE_ORGANISM
347256	WHOLE_ORGANISM
246196	WHOLE_ORGANISM
29760	SHOOT
29760	EXOCARP
8355	EMBRYO
8355	EGG_CELL
3708	LEAF
3708	GUARD_CELL
7091	COCOON
3827	ROOT
89462	MILK
89462	SEMINAL_FLUID
89462	EGG_CELL
89462	SPERM
10029	CELL_LINE
9612	CELL_LINE
9986	CELL_LINE
9986	SPLEEN
4513	ANTHER
4513	ENDOSPERM
4513	LEAF
4513	ROOT
4513	SHOOT
9544	CERVICAL_MUCUS
9544	CARDIAC_VENTRICLE
9544	LIVER
9544	BREAST
9544	CEREBELLUM
9544	CLITORIS
9544	FRONTAL_CORTEX
9544	MESENTERIC_LYMPH_NODE
9544	OVARY
9544	PANCREAS
9544	BILE_DUCT
9544	PENIS
9544	APEX_OF_PROSTATE
9685	KIDNEY
8030	LARVAE
8030	LIVER
2711	LEAF
4097	LEAF
4097	ROOT
4097	POLLEN
8022	LIVER
7159	MIDGUT
9940	OVIDUCT
9940	UTERINE_CERVIX
9940	UTERINE_FLUID
65489	LEAF
